time,roll,pitch,yaw,altitude,linear_velocity_x,linear_velocity_y,desired_roll,desired_pitch,desired_yaw,desired_altitude,desired_linear_velocity_x,desired_linear_velocity_y
0.004000000189989805,0.0,0.0,0.0,0.06905829161405563,3.220294456696138e-05,1.8638242181623355e-05,-0.003944937824448157,-0.002171399846349724,0,5,0,0
0.00800000037997961,0.0,0.0,0.0,0.06795962899923325,3.216322511434555e-05,1.8624474250827916e-05,-0.00031731829175098684,-7.303843538607886e-05,0,5,0,0
0.012000000569969416,0.0,0.0,0.0,0.06670400500297546,3.21235456794966e-05,1.8610711777000688e-05,-0.00031700309591435,-7.302866511005078e-05,0,5,0,0
0.01600000075995922,0.0,0.0,0.0,0.06570035219192505,0.0025692323688417673,-0.0016443801578134298,-0.3111234504705319,0.1936677969903791,0,5,0,0
0.020000000949949026,0.0,0.0,0.0,0.06466511636972427,0.005023260600864887,-0.003736972576007247,-0.32632922255756147,0.2503773073200838,0,5,0,0
0.02400000113993883,0.0,0.0,0.0,0.06359975785017014,0.007052345667034388,-0.005949467420578003,-0.2988308949617971,0.2727305877475658,0,5,0,0
0.028000001329928637,0.0,0.0,0.0,0.06254293769598007,0.00808501522988081,-0.008534527383744717,-0.19708025582819783,0.32500488431818386,0,5,0,0
0.03200000151991844,0.0,0.0,0.0,0.06145884096622467,0.008380375802516937,-0.009933698922395706,-0.11710671699856559,0.1972129699300659,0,5,0,0
0.03600000170990825,-0.1320901416925524,0.03848887224327845,0.03773441500507924,0.06034613028168678,0.007748371921479702,-0.010431717149913311,-0.006476778198772418,0.09785033627525888,0,5,0,0
0.04000000189989805,-0.1320901416925524,0.03848887224327845,0.03773441500507924,0.05921043083071709,0.0061773816123604774,-0.009871426038444042,0.11485426731763052,-0.02342693172798712,0,5,0,0
0.04400000208988786,-0.1320901416925524,0.03848887224327845,0.03773441500507924,0.05806078761816025,0.004296076484024525,-0.008480626158416271,0.16856742352066484,-0.12240200976938989,0,5,0,0
0.04800000227987766,-0.1320901416925524,0.03848887224327845,0.03773441500507924,0.05691932514309883,0.002109018387272954,-0.006132295820862055,0.22483015015678803,-0.23950278496413416,0,5,0,0
0.05200000246986747,-0.21826755312337323,0.13068870794314283,0.10971451710758953,0.05576760694384575,-2.7362963010091335e-05,-0.0036208038218319416,0.240492895623813,-0.2678957490748595,0,5,0,0
0.05600000265985727,-0.21826755312337323,0.13068870794314283,0.10971451710758953,0.05459859222173691,-0.0017715019639581442,-0.0012234981404617429,0.2138112750339548,-0.26463607527807376,0,5,0,0
0.06000000284984708,-0.21826755312337323,0.13068870794314283,0.10971451710758953,0.053416088223457336,-0.0027490779757499695,0.0008325458620674908,0.13735530075535363,-0.23447031235226512,0,5,0,0
0.06400000303983688,-0.21826755312337323,0.13068870794314283,0.10971451710758953,0.052228230983018875,-0.0028409482911229134,0.0022791458759456873,0.0386389360709171,-0.17169973689143972,0,5,0,0
0.06800000322982669,0.10320853387575328,-0.2442750403513089,0.17749536901658716,0.05101671442389488,-0.002208856400102377,0.002673462498933077,-0.04912242593447748,-0.054901543841313086,0,5,0,0
0.0720000034198165,0.10320853387575328,-0.2442750403513089,0.17749536901658716,0.04978453367948532,-0.0008238751906901598,0.0020322571508586407,-0.14767030502407594,0.06415461634477297,0,5,0,0
0.0760000036098063,0.10320853387575328,-0.2442750403513089,0.17749536901658716,0.04853598400950432,0.0010389413218945265,0.00046808409388177097,-0.2200574326628213,0.17424404749048172,0,5,0,0
0.0800000037997961,0.10320853387575328,-0.2442750403513089,0.17749536901658716,0.047343235462903976,0.0023491671308875084,-0.001834558555856347,-0.17099887755281426,0.26653684626983287,0,5,0,0
0.08400000398978591,0.3786668376847155,-0.7009084679233928,0.21745090578231044,0.046144478023052216,0.00412790197879076,-0.004514835309237242,-0.24150339737101106,0.3197526235305518,0,5,0,0
0.08800000417977571,0.3786668376847155,-0.7009084679233928,0.21745090578231044,0.04493742808699608,0.0054144179448485374,-0.00713278679177165,-0.19900693005781123,0.32322995551260586,0,5,0,0
0.09200000436976552,0.3786668376847155,-0.7009084679233928,0.21745090578231044,0.043718498200178146,0.005938789341598749,-0.009144061245024204,-0.11852363714580035,0.2630458365211941,0,5,0,0
0.09600000455975533,0.3786668376847155,-0.7009084679233928,0.21745090578231044,0.04255415126681328,0.004903325345367193,-0.010877578519284725,0.06730070821065352,0.23875833065550395,0,5,0,0
0.10000000474974513,0.41499138616446624,-0.6159474348548927,0.2837318093632331,0.04137180745601654,0.003743410110473633,-0.011385375633835793,0.09289164005937216,0.10292333259880412,0,5,0,0
0.10400000493973494,0.41499138616446624,-0.6159474348548927,0.2837318093632331,0.0401756688952446,0.0018662395887076855,-0.010920406319200993,0.19235008224232245,-0.008346553768792772,0,5,0,0
0.10800000512972474,0.41499138616446624,-0.6159474348548927,0.2837318093632331,0.038973599672317505,-0.0006661651423200965,-0.009468014352023602,0.2913895733897544,-0.12521844153676323,0,5,0,0
0.11200000531971455,0.41499138616446624,-0.6159474348548927,0.2837318093632331,0.03779345378279686,-0.003072344232350588,-0.007957029156386852,0.30125835397885403,-0.13783502333701494,0,5,0,0
0.11600000550970435,0.6023711812971123,-0.3674724610690394,0.35567860027329834,0.036609161645174026,-0.0055015538819134235,-0.005871496628969908,0.3281545920287519,-0.2107996336093034,0,5,0,0
0.12000000569969416,0.6023711812971123,-0.3674724610690394,0.35567860027329834,0.035422537475824356,-0.007410544902086258,-0.003926552832126617,0.2887376945124839,-0.20275375363112644,0,5,0,0
0.12400000588968396,0.6023711812971123,-0.3674724610690394,0.35567860027329834,0.03422136232256889,-0.008703703992068768,-0.002600362990051508,0.23240908544714572,-0.13844245552282286,0,5,0,0
0.12800000607967377,0.6023711812971123,-0.3674724610690394,0.35567860027329834,0.033032190054655075,-0.008651252835988998,-0.002337611513212323,0.08052419140235281,-0.01985104075568346,0,5,0,0
0.13200000626966357,0.9810083114729984,-0.6227963375634887,0.3898550017172836,0.031830355525016785,-0.008102962747216225,-0.00283071119338274,0.019278860347676063,0.06716140279690248,0,5,0,0
0.13600000645965338,0.9810083114729984,-0.6227963375634887,0.3898550017172836,0.030620550736784935,-0.006897699553519487,-0.004341135732829571,-0.06666668790301097,0.18766256091350225,0,5,0,0
0.14000000664964318,0.9810083114729984,-0.6227963375634887,0.3898550017172836,0.029418349266052246,-0.005349113140255213,-0.006958304904401302,-0.12076357453032037,0.3226567027325553,0,5,0,0
0.144000006839633,0.9810083114729984,-0.6227963375634887,0.3898550017172836,0.028248069807887077,-0.004006020724773407,-0.010292579419910908,-0.11106681058246413,0.4166928503475597,0,5,0,0
0.1480000070296228,1.0896114073699699,-0.9727028048948949,0.3993562518017902,0.027082616463303566,-0.0025515276938676834,-0.013622761704027653,-0.13813818586469093,0.4295858981038392,0,5,0,0
0.1520000072196126,1.0896114073699699,-0.9727028048948949,0.3993562518017902,0.025924084708094597,-0.001690590288490057,-0.01672351360321045,-0.0799684978013137,0.41621812505600797,0,5,0,0
0.1560000074096024,1.0896114073699699,-0.9727028048948949,0.3993562518017902,0.024764036759734154,-0.0015334717463701963,-0.019119244068861008,-0.002356384534477618,0.34653202560143415,0,5,0,0
0.1600000075995922,1.0896114073699699,-0.9727028048948949,0.3993562518017902,0.023656437173485756,-0.0029971443582326174,-0.021051600575447083,0.1946265308933171,0.3021824075528265,0,5,0,0
0.16400000778958201,0.8010429445704157,-0.7786380190417631,0.4492258329371829,0.022541305050253868,-0.004415758419781923,-0.021569157019257545,0.20375418266006426,0.14513939980504878,0,5,0,0
