time,roll,pitch,yaw,altitude,linear_velocity_x,linear_velocity_y,desired_roll,desired_pitch,desired_yaw,desired_altitude,desired_linear_velocity_x,desired_linear_velocity_y
0.004000000189989805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0
0.00800000037997961,0.0,0.0,0.0,0.06905829161405563,3.220294456696138e-05,1.8638236724655144e-05,-0.003944937824448157,-0.0021713992105998597,0,5,0,0
0.012000000569969416,0.0,0.0,0.0,0.06795962899923325,3.2203024602495134e-05,1.8638289475347847e-05,-0.00032219382435541983,-7.464855602116789e-05,0,5,0,0
0.01600000075995922,0.0,0.0,0.0,0.06711293011903763,0.002569218399003148,-0.001644426491111517,-0.31111272075244095,0.19367634205404222,0,5,0,0
0.020000000949949026,0.0,0.0,0.0,0.06610926985740662,0.0025691718328744173,-0.0016444368520751595,-0.025698966350986386,0.0065867168253864955,0,5,0,0
0.02400000113993883,0.0,0.0,0.0,0.06507460027933121,0.0050194598734378815,-0.00373620493337512,-0.3258765236204891,0.2502854884034581,0,5,0,0
0.028000001329928637,0.0,0.0,0.0,0.06404799968004227,0.006743425969034433,-0.00656101293861866,-0.2614211538718458,0.34406745438291386,0,5,0,0
0.03200000151991844,0.0,0.0,0.0,0.06302999705076218,0.007214857265353203,-0.008026323281228542,-0.12524262426741561,0.19700447914828226,0,5,0,0
0.03600000170990825,0.0,0.0,0.0,0.06202193349599838,0.007394379936158657,-0.010351776145398617,-0.09421587867771483,0.30309716394827335,0,5,0,0
0.04000000189989805,-0.12694463213597543,0.01801321536795696,0.06255252170181529,0.06099341809749603,0.006918664090335369,-0.011127904057502747,-0.015760995394596737,0.13192933373903826,0,5,0,0
0.04400000208988786,-0.12694463213597543,0.01801321536795696,0.06255252170181529,0.06019008904695511,-0.02424051985144615,-0.03353503346443176,3.7477790181129493,2.655125888034235,0,5,0,0
0.04800000227987766,-0.12694463213597543,0.01801321536795696,0.06255252170181529,0.05981879681348801,-0.02772057056427002,-0.035812534391880035,0.6687437142583911,0.3997387454509927,0,5,0,0
0.05200000246986747,-0.12694463213597543,0.01801321536795696,0.06255252170181529,0.05948096513748169,-0.029544813558459282,-0.03474375605583191,0.5007786922575461,0.019090617862669315,0,5,0,0
0.05600000265985727,0.13071079217156945,-0.31618760100936,0.18685684755036852,0.059153199195861816,-0.03096187487244606,-0.032377514988183975,0.4692156770536181,-0.1362611907402942,0,5,0,0
0.06000000284984708,0.13071079217156945,-0.31618760100936,0.18685684755036852,0.05884982645511627,-0.032138172537088394,-0.031238017603754997,0.4539698760530556,-0.0027355512251270864,0,5,0,0
0.06400000303983688,0.13071079217156945,-0.31618760100936,0.18685684755036852,0.058583274483680725,-0.033511802554130554,-0.030263464897871017,0.4899864931439696,0.011995145725478232,0,5,0,0
0.06800000322982669,0.13071079217156945,-0.31618760100936,0.18685684755036852,0.05835098400712013,-0.03607434034347534,-0.028777001425623894,0.6494505674895149,-0.051471601837285816,0,5,0,0
0.0720000034198165,0.831451607092661,-1.2476284000808116,0.2656980577010841,0.05810461938381195,-0.03788555786013603,-0.02746659331023693,0.583130141336996,-0.03684108776573526,0,5,0,0
0.0760000036098063,0.831451607092661,-1.2476284000808116,0.2656980577010841,0.057831134647130966,-0.03860266134142876,-0.026820208877325058,0.46730599940900497,0.0353404037372418,0,5,0,0
0.0800000037997961,0.831451607092661,-1.2476284000808116,0.2656980577010841,0.057542216032743454,-0.0384671576321125,-0.02699599787592888,0.3701249791109094,0.1286028567818989,0,5,0,0
0.08400000398978591,0.831451607092661,-1.2476284000808116,0.2656980577010841,0.05732885003089905,-0.0554378405213356,-0.04207463562488556,2.464410759756113,1.8655887916898972,0,5,0,0
0.08800000417977571,1.4050340105030275,-2.1439809397916014,0.3093243350416706,0.057372476905584335,-0.05452314391732216,-0.04442000761628151,0.44328955184834823,0.44258455799297614,0,5,0,0
0.09200000436976552,1.4050340105030275,-2.1439809397916014,0.3093243350416706,0.0574023611843586,-0.053393639624118805,-0.04732874408364296,0.4079567897714511,0.5177115933894194,0,5,0,0
0.09600000455975533,1.4050340105030275,-2.1439809397916014,0.3093243350416706,0.057481151074171066,-0.05422595143318176,-0.050118234008550644,0.63711435117377,0.5155746014675247,0,5,0,0
0.10000000474974513,1.4050340105030275,-2.1439809397916014,0.3093243350416706,0.05760699883103371,-0.05420251190662384,-0.05298340320587158,0.5407380212582721,0.535676356172644,0,5,0,0
0.10400000493973494,1.0342789913361037,-2.0762491623883848,0.30726616826214087,0.05771491676568985,-0.053528014570474625,-0.055418118834495544,0.4608775150377337,0.4971221980003629,0,5,0,0
0.10800000512972474,1.0342789913361037,-2.0762491623883848,0.30726616826214087,0.05781467258930206,-0.05374312773346901,-0.05691889300942421,0.5632388065804186,0.39819349149954925,0,5,0,0
0.11200000531971455,1.0342789913361037,-2.0762491623883848,0.30726616826214087,0.05789431184530258,-0.05499863997101784,-0.05828101933002472,0.6929708160261477,0.3881839883639292,0,5,0,0
0.11600000550970435,1.0342789913361037,-2.0762491623883848,0.30726616826214087,0.057983074337244034,-0.05734042823314667,-0.058209627866744995,0.8387323626425064,0.226767382597749,0,5,0,0
0.12000000569969416,0.4205886690038854,-1.7670621947568415,0.3287223397464591,0.05805622786283493,-0.06039299815893173,-0.0576118603348732,0.949365938466114,0.16529727603769592,0,5,0,0
0.12400000588968396,0.4205886690038854,-1.7670621947568415,0.3287223397464591,0.05811164155602455,-0.06415418535470963,-0.056277524679899216,1.0668512195637803,0.07723108957027539,0,5,0,0
