time,min_distance_to_obstacle,min_distance_to_other_agent,max_distance_to_other_agent,position_x,position_y,velocity_x,velocity_y,migration_x,migration_y,cohesion_x,cohesion_y,repulsion_x,repulsion_y,friction_x,friction_y,obstacle_x,obstacle_y,desired_x,desired_y
15.00000071246177,6.052093505859375,2.740280333682976,4.025533780086324,99.94790649414062,99.88287353515625,-0.020297013223171234,-0.0024704213719815016,0.5,-0.5,0,0,0,0,0,0,0,0,0.5,-0.5
15.00400071265176,6.052162170410156,2.740600388934996,4.025639425086812,99.94783782958984,99.88285827636719,-0.01772572472691536,-0.0028933046851307154,0.5,-0.5,0,0,0,0,0,0,0,0,0.5,-0.5
15.00800071284175,6.052223205566406,2.740888796214907,4.0257603355757325,99.9477767944336,99.88285064697266,-0.01698322780430317,-0.001596253365278244,0.5,-0.5,0,0,0,0,0,0,0,0,0.5,-0.5
15.012000713031739,6.052284240722656,2.741177557092496,4.0258889865937,99.94771575927734,99.88285064697266,-0.014971332624554634,-0.0024485045578330755,0.5,-0.5,0,0,0,0,0,0,0,0,0.5,-0.5
15.016000713221729,6.052345275878906,2.74145969651766,4.025994548537727,99.9476547241211,99.88282775878906,-0.015560578554868698,-0.0012663111556321383,0.5,-0.5,0,0,0,0,0,0,0,0,0.5,-0.5
15.020000713411719,6.0523834228515625,2.741725836961772,4.026062127156381,99.94761657714844,99.88282775878906,-0.013844349421560764,-0.000759105896577239,0.5,-0.5,0,0,0,0,0,0,0,0,0.5,-0.5
15.024000713601708,6.052436828613281,2.742003819344046,4.026152599856137,99.94756317138672,99.88282012939453,-0.014125904068350792,-0.001682342728599906,0.5,-0.5,0,0,0,0,0,0,0,0,0.5,-0.5
15.028000713791698,6.052497863769531,2.7422706676383783,4.026250606485473,99.94750213623047,99.88280487060547,-0.012938198633491993,-0.002197572262957692,0.5,-0.5,0,0,0,0,0,0,0,0,0.5,-0.5
15.032000713981688,6.05255126953125,2.742515597201919,4.026333513965946,99.94744873046875,99.8828125,-0.013736603781580925,-0.004360661841928959,0.5,-0.5,0,0,0,0,0,0,0,0,0.5,-0.5
15.036000714171678,6.052604675292969,2.7428026039497975,4.026408446540268,99.94739532470703,99.88275909423828,-0.014161698520183563,-0.006390748545527458,0.5,-0.5,0,0,0,0,0,0,0,0,0.5,-0.5
15.040000714361668,6.052665710449219,2.7430903174815446,4.026491218142562,99.94733428955078,99.88272857666016,-0.01499570906162262,-0.009182095527648926,0.5,-0.5,0,0,0,0,0,0,0,0,0.5,-0.5
15.044000714551657,6.052726745605469,2.7433933240530806,4.026573849013969,99.94727325439453,99.8826904296875,-0.015318387188017368,-0.011188910342752934,0.5,-0.5,0,0,0,0,0,0,0,0,0.5,-0.5
